id,sentence
25,im sure im not alone in saying that after stepping into rowlings world or into pullman's world both of which thrive on the staggeringly precise and sensual detailing of their fantasy universes i found that the everyday world had juddered a little
26,without doubt they do lack other qualities that you look for in literature that isnt meant for children
27,but still rowling and pullman can achieve that precious effect on the reader of tearing away the veils of familiarity and reawakening one to the oddness and beauty of ordinary life
28,and lets not sidestep what is perhaps the most obvious point of these books appeal
29,as with j k rowling pullman fulfils an often unassuaged longing in this secular age - he describes a great battle between good and evil a battle where everything is at stake where you have to take sides
30,for some people this is just too simple to be enjoyable
31,they recognise that morality is always about shades of grey and they dont like being seduced into these grand images of deep black and dazzling white
32,but i find this engagement with ethical themes intriguing
33,and pullman's moral vision is the most refreshing ive seen in a childrens book for a long time because unlike so many others he does moral fervour without falling into a sub- christian message
34,on the contrary his work contains the most impassioned cry to accept the death of god since nietzsche
35,no wonder christians have shied away from his books
36,the amazon website where readers can post opinions contains hundreds of reviews from the united states many of them from parents who call his vision satanic and dark and terrifying and warn other families off them
37,the same can be heard here
38,claudia fitzherbert wrote in a newspaper yesterday christian parents beware his books can damage your childs faith
39,indeed they can
40,many writers who have tried to preach their atheism in their literature like writers who have tried to preach their religion have ended up weakening their vision
41,but here the loss of faith is made vivid and energetic
42,the thrust of the trilogy that is completed by the amber spyglass is to re-run the fall but this time sexuality and knowledge are good and authority is bad
43,the priests and the church are the embodiment of evil
44,the aim of the child protagonists is hardly unambitious - it is to destroy the dream of the kingdom of heaven and instead to put ones faith in building the republic of heaven in ones own lifetime
45,isnt this is a great vision for the world after 11 september
46,here we have a book that asks us to believe that we can build a new highly moral world without the precepts of religion
47,sure pullman ends up having his cake and eating it
48,after all a fantasy that includes angels witches embodied souls and the possibility of movement between parallel worlds is hardly a secular universe
49,this is still a childrens book and it retains comforting childish elements - so it can alleviate the dreariness of rationalism with magic flowers and talking bears
50,nevertheless its fascinating that such a book has found such an audience now
51,we have all learnt not to ask writers to give us any moral messages
52,with most literature that works perfectly because it makes us alive to irony and imagination without boxing the work up with moral preconceptions
53,but pullman is actually asking his readers to engage with him ethically as well as imaginatively
54,he says wonderfully old-fashioned things like blake once wrote of milton that he was of the devils party without knowing it
55,i am of the devils party and i know it
56,pullman celebrates beliefs that should be central to the world we want to build now - beliefs in equal sexual love in suspicion of authority in free thought and in a connection with the environment
57,his sales and reputation suggest that many readers are absolutely entranced by fiction that can mint such brilliant coinage from the dusty moral currency of our age
58,and even those people who deplore the so-called infantilisation of adult culture would go a long way to find anything else that has such power to make us think and wonder
59,open a kitchen drawer in any home and they will spring out at you like a jack- in-the-box.
60,go to any beauty spot and you are sure to encounter a few trapped among the plants like giant insects or flapping noisily in the wind
61,floating in the local river or blocking your nearest storm drain plastic carrier bags are an unsightly and environmentally degrading fact of modern life
62,the irish government took action yesterday imposing a tax of 15 cents 9p - dubbed the 'plastax' - on single-use plastic shopping bags payable by the shopper not the shop
63,in britain supermarkets were considering whether the green levy might eventually cross the irish sea
64,environmentalists meanwhile were estimating how far the annual consumption of 12 billion bags would fall if it did - and whether shoppers might change their habits if they had to pay for the environmental consequences of their actions
65,the notion was given a tentative thumbs-up last night by the secretary of state for the environment margaret beckett after a meeting in brussels with her european counterparts
66,its an interesting idea she said.
67,we are in close touch with our irish colleagues on environmental issues and though its not something we have in mind we will watch the results of the irish initiative with interest
68,there is no doubt that the irish republic has a problem with plastic bags
69,the idea of a surcharge on every carrier bag whether given away or sold was first floated in 1999 but it has taken until now to implement
70,even this introduction was delayed from 1 january because the government feared that bringing in such a measure and the euro on the same day would be too much for irelands consumers to cope with
71,irelands bag tax is expected to raise more than 100m annually which will be channelled into environmental schemes
72,but bobby malloy the environment minister who first suggested the idea was clear about its aims
73,he said yesterday the primary purpose of this levy is not to generate revenue but to change consumer behaviour
74,i want to see a significant reduction in the use of plastic shopping bags and a subsequent reduction in the number of bags that end up as litter
75,the only exemption in irelands shops and supermarkets are the so-called bags for life sold by many supermarkets for the equivalent of 10p which are replaced for free when they wear out
76,indeed many irish supermarkets reported a brisk trade in these last weekend
77,on this side of the irish sea a number of groups are watching developments closely
78,the environmental group friends of the earth believes it could be significant
79,foe spokesman mike childs said innovations like this will hopefully focus peoples mind on reusing plastic bags and reduce the amount of unnecessary waste that is so easily created
80,we will follow its effectiveness with great interest
81,it might seem obvious that if you charge people for something which they used to get free they will use it less
82,the same logic underpins the proposals made a week ago by the commission for integrated transport to charge british drivers not for car ownership or petrol use but by road usage based on demand
83,plastic bags can be recycled but only about 0.5 per cent ever are despite schemes such as that operated by sainsburys which gives a 1p refund for every bag that is reused
84,shredded and compacted they can also be used as bedding for roads and in the construction of buildings
85,yet plastic bags represent only one part of the complex overall waste problem according to both environmental groups and those who make the bags
86,at the british plastics federation the watchword is restraint
87,"the bpf's senior adviser on industrial issues marcia gick, said a survey in australia found that cigarette butts caused four times more litter than plastic bags"
88,the survey was done by weight
89,and she added the irish have a very different problem from us in the united kingdom
90,they have a large rural population and a very bad record on waste collection and disposal
91,the irish counterpart of the bpf lobbied unsuccessfully of course against the plastax.
92,now the bpf must consider whether it might arrive here - although ms gick is quite confident that it will not
93,the only other european state which taxes plastic bags is denmark which has a tax on all packaging - and a similar problem to that of ireland with a big rural population and not enough recycling
94,and there have been complaints from other european union states that the tax creates a distortion in the market and so is against eu rules
95,however european states have found a variety of ways to encourage recycling
96,in belgium supermarkets encourage re-use of their carrier bags by crediting shoppers with points on their loyalty cards
97,in finland supermarkets pay a levy on the amount of plastic bags used with the proceeds funding recycling
98,germany has been making advances in recycling for years
99,in 1991 store chains there were ordered to pay a levy to a recycling company in return displaying the gruner punkt green dot on their products
100,plastic bags have to be bought at the checkout for about 30p though environmentally-friendly shoppers prefer cloth or wicker bags
101,the dutch are keen on recycling their carrier bags
102,they incinerate the bags in accordance with strict environmental rules and use the resulting energy to heat hospitals
103,other states such as portugal and greece are like ireland laggards in the recycling stakes
104,for members of the bpf any tax on carrier bags is sure to be bad news
105,but environmental groups feel that they are absolutely the way to go - setting up the way for a radical clash of objectives in the years ahead
106,in fact for mr childs at friends of the earth taxing plastic bags barely begins to scratch the surface of the problem - which in britain is huge but largely hidden from our daily sight just as we tuck those bags away in kitchen cupboards and drawers
107,the problem is this by 2020 according to an eu directive that the uk has agreed to we must only send one-third of our waste to landfill
108,that means either recycling or incinerating the other two-thirds or since landfill space is running out especially in the south-east even more
109,but incinerators are unpopular at least with the people who have to live near them
110,so the answer is to recycle
111,and britons do far too little of that
112,our fear is that governments put forward ideas for problems which are high-profile but arent part of a decent waste recycling strategy said mr childs
113,the irish we hear want to burn all their waste to meet the 2020 directive - so we think that this plastax is more like a diversion from what needs to be done and from their dirty waste disposal schemes
114,and if you look at how much it would actually cost to introduce here - you would have loads of civil service time taken up with consulting with shops and then drafting legislation and then with chasing shops to see how many plastic bags had been sold
115,the plastax might actually turn out to be a profitable scheme for unscrupulous shopkeepers - which will keep the irish customs & excise on its mettle
116,so what is the real solution
117,friends of the earth say it is much closer to home than the checkouts ensure that every household has access to a quality doorstep recycling scheme
118,at present we recycle 11 per cent of our household waste
119,while that has increased from 8 per cent a few years ago it is still a long way from the 66 per cent needed
120,without decent recycling facilities people across the uk will continue living next door to polluting incinerators and filthy landfills says mr childs
121,then you could charge people for the household waste that they dont recycle
122,that has been introduced in the us and canada and has been very effective in getting people to cut down on their rubbish
123,it encourages people to think more before they buy stuff with lots of packaging
124,thats what we really need in this culture
125,the decision of the human fertility and embryology authority hfea to allow a couple to select genetically their next baby was bound to raise concerns that advances in biotechnology are racing ahead of our ability to control the consequences
126,the couple at the centre of this case have a son who suffers from a potentially fatal disorder and whose best hope is a marrow transplant from a sibling so the stakes of this decision are particularly high
127,the hfea's critics believe that it sanctions designer babies and does not show respect for the sanctity of individual life
128,certainly the authority's backing for shahana and raj hashmi's plea for genetic screening raises fundamental questions about producing one human being to cure anothers disease
129,but the parents view is simple and compelling
130,the ivf treatment is available to help produce a baby whose tissue will match his or her elder brothers bone marrow
131,they require as mrs hashmi puts it a helping hand from the hfea
132,screening for genetic disorders has been permissible for some time
133,those who oppose the treatment on grounds that it echoes destructive eugenics programmes have misplaced their concern
134,the use of such techniques to weed out genes that might result in a disability does not suggest that disabled people are defective
135,it merely uses progress to prevent a malfunction of nature
136,they would not reject medical intervention to put right other things that go wrong with the body
137,yet they ask that mankind pass up the chance to use scientific advances in biotechnology to prevent unnecessary suffering
138,the inconsistency is striking and would be cruel if it were allowed to impede a beneficial solution
139,the hfea already backed type screening in principle in december
140,this latest move is a logical advance
141,we can welcome that and still accept the need to maintain the distinction between these and more frivolous or dubious reasons why parents might want to opt for genetic pre-selection
142,that is why it is also right that the hfea continues to reject genetic pre-selection if it helps parents choose gender let alone more superficial preferences for a certain appearance
143,grounds of pure preference are not enough to make parental choice paramount and the authority should resist pressure to give in on this point
144,the hashmis' aim is very different
145,they are concerned with saving a life as well as creating one
146,they and their doctors may reject other embryos as imperfect matches but they are not selecting their baby as if it were a designer coat or handbag
147,this is a clear case of maximising benefits and minimising harm
148,the parents want another child and their existing son will be the beneficiary
149,critics of such technology warn that the child is to be used as a means rather than an end in itself
150,instead of being valued for his or her own sake they say the next hashmi babys raison d'�tre will be his life-saving qualities
151,yet in wanting their child to serve a certain purpose this couple is merely following in the footsteps of countless couples before them couples who have wanted a child to boost their own relationship or provide their first-born with a sibling
152,the hashmis' decision is like that of any other couple who want the best for their child
153,shahana and raj hashmi will undoubtedly love their next baby as much as their first
154,as david beckham discovered to his cost the manager of manchester united likes to have the last word
155,which is why hes signed up for another 3 years and 11m
156,one of the defining moments of sir alex fergusons glorious but often contentious career as manager of manchester united came in february 2000 when david beckham his star player failed to report for training
157,beckham said his baby son was ill and that he needed to be at home with him
158,fair enough
159,but when ferguson discovered that beckhams wife victoria was out shopping at the time he hit the roof
160,according to someone who knows him well the publicity machine that surrounds the beckhams has always been intensely irritating to him
161,now by his lights beckham was letting the side down and in fergusons book there is no greater sin
162,for the next match beckham was kicked out of the team
163,he wasnt even a substitute
164,it seemed unthinkable to drop beckham - to put a personal squabble as some saw it before the interests of the team
165,but ferguson had done it
166,what the incident really betrayed was a clash of cultures - a 21st-century man touchy-feeliness on the one hand and on the other the hard mans world that shaped ferguson growing up among the scottish working class in the 1950s
167,it certainly wasnt one in which wives have the definitive say in their husbands lives which is ironic in the light of what lay behind last weeks news that far from retiring at the end of this season as had previously been announced ferguson will remain at old trafford for another three years
168,though no great lover of the game fergusons wife cathy knew what it meant to him and could still mean and she perhaps didnt relish the prospect of having this great brooding figure about the house with no outlet for his footballing energies
169,no matter that he has achieved everything at united - the european cup seven premier league titles four fa cups and one league cup - or that he turned 60 at the end of 2001
170,cathy ferguson could see that there was plenty left in him and her intervention was crucial
171,why not carry on
172,as cathy says retire when you feel tired ferguson said last week
173,and i feel strong young and fit
174,family has always been important to ferguson and so by extension have the wider roots of his upbringing
175,"in his case that was govan the clydeside district on the south-western edge of glasgow where his father alex snr was one of 100,000 or so men who built ships"
176,the sense of community in which ferguson grew up was palpable and as a young toolmaker in a glasgow factory he was soon involved in the union
177,full-time professional football did not come until he was 22 when he joined dunfermline
178,spells at three other clubs followed
179,he ran a pub in glasgow before taking up his first managerial post at st mirren
180,but it was as the manager of aberdeen from 1978 to 1986 that ferguson made his mark breaking the hold over scottish football enjoyed by rangers and celtic before moving to manchester
181,united was a club on which the past bore down
182,with both the munich air disaster of 1958 and the triumphs of the late 1960s it had a unique legacy that it was struggling to live up to
183,since the retirement in 1971 of the great sir matt busby a succession of managers had come and gone with little to show
184,would ferguson do any better
185,in the early years it was touch and go whether he would survive
186,but he bought some time by winning the fa cup in 1990 and the elusive championship the clubs first for 26 years finally arrived in 1993 in the inaugural premier league season
187,since then united have been almost unstoppable as both a footballing and a commercial force
188,fergusons achievement has been to withstand the pressure that goes with running the worlds biggest club and at the same time maintain the attacking tradition of the united sides of old
189,even uniteds detractors - the club is fiercely resented for its stranglehold on the english game - have to admit that under ferguson domestic football has been raised to breathtaking new levels
190,if such erudite continentals as the england manager sven goran eriksson and ars�ne wenger of arsenal seem to represent a new studiousness in football then ferguson might be seen as a throwback to an age when the sort of men to whom he is heir - tough scots such as bill shankly and jock stein - seethed with a passion for the game and exuded a sometimes terrifying authority
191,but you dont get to be the towering figure that ferguson has become without the shrewdness attention to detail and profound understanding of players personalities which no powers of intimidation can make up for
192,its just that unlike eriksson and wenger ferguson has been known to go into rages in which tables have been kicked and teacups thrown
193,theres a difference between old-style and old-fashioned says alastair campbell the downing street press chief who has welcomed ferguson as a staunch labour supporter
194,yes hes old- style in that hes disciplined and he leads from the top
195,but what people perhaps dont understand about alex is that he has an incredibly acute intelligence
196,he was one of the first to appreciate the importance of diet and training regimes for players
197,at the same time he understands that united is a huge business
198,id say all that puts him in the new manager mould
199,few managers form bonds with players as ferguson does
200,he has regarded the welsh winger ryan giggs almost as a son ever since he broke into the team as a gifted 17-year-old
201,in roy keane uniteds irresistible irish midfielder ferguson sees many of his own formidable qualities
202,and with eric cantona peter schmeichel and now the brilliant dutch striker ruud van nistelrooy ferguson has found his faith in individual genius with all its attendant pitfalls spectacularly rewarded
203,fergusons probably the last manager who can use fear as a weapon to deal with players says the sportswriter ken jones
204,thats very difficult today because the players have so much money that they can just turn round and tell you where to go
205,when loyalty to players is not returned ferguson does not easily forgive
206,likewise when he feels press criticism is unjustified
207,this season has seen a low point in his often turbulent relationship with reporters with ferguson cancelling press conferences and haranguing people when he does agree to turn up
208,one of fergusons three sons jason is also his agent and the questions raised about this arrangement have seriously rankled with him
209,does ferguson bear grudges
210,its more that he always has to have the last word says someone close to him
211,of course he has mellowed over the years
212,as the owner of some top-class horses he derives huge pleasure from racing often turning up on the gallops early in the morning after a match the night before
213,there was a time when he felt undervalued at united
214,what mattered to him about the big pay increase he secured a few years ago was not what it could buy him but what it said about his worth
215,at 11m over three years fergusons new contract makes him comfortably britains highest paid manager
216,by the crazy standards of the footballing economy it is money well spent
217,it is just a week since the independent on sunday launched its asthma campaign and already ministers have begun to take action
218,shrugging off their officials instinct to try to kick the issue into the long grass both michael meacher the environment minister and yvette cooper the public health minister have immediately appreciated its importance
219,both have referred the scientific studies revealed in this newspaper that indicate that traffic fumes can cause asthma to the official committee on the medical effects of air pollution
220,tomorrow mr meacher will press his european ministerial colleagues to impose tougher continent-wide controls on ozone one of the main pollutants involved
221,and ms cooper is to send new guidance to doctors on tackling the growing epidemic of the disease in children
222,this is good as far as it goes and the ministers - two of the best in a not overtalented government - are to be commended for thinking out of the bureaucratic box
223,but it is only a small start and will take time to make a difference
224,the pollution committee does not meet until june
225,the new health guidelines will take two years to produce
226,and brussels notoriously moves at the pace of the snails so delectably served up in the citys restaurants
227,the urgency of the crisis blighting the lives of one in every seven british children - and their families - requires a much faster response
228,it also demands a more far-reaching one
229,our report today that two-thirds of british schools fail to help their asthmatic pupils and that hundreds of thousands of sufferers are not properly informed about their condition show how shamefully the departments of health and education have neglected the epidemic
230,meanwhile the department of transport - at mr blairs specific backseat instruction - is driving policy in the wrong direction towards more roads more cars more pollution and more asthma
231,the prime minister and the cabinet ministers in charge of the relevant departments must take on the issue themselves and institute wholesale changes in policy - or take the blame for continuing child illness and death
232,the difference between dial-up internet access and a high-speed service that is permanently on is akin to that between a horse-drawn cart and a car which is why there is usually no going back for people who have graduated from one to the other
233,so it would be churlish not to applaud the sharp price reduction announced yesterday by bt for its broadband service
234,assuming that the internet service providers pass on most of the cut an average monthly subscription should come down to around 25 from the 40 or so it currently costs
235,this is by any measure a swingeing cut and makes broadband service in britain as reasonably priced if not cheaper than its equivalent elsewhere in the world
236,whether it will be enough to persuade britons to sign up for the broadband revolution with as much alacrity as americans or our fellow- europeans however is another matter
237,"germany already has 2 million subscribers britain fewer than 150,000."
238,the wonders of broadband are not at issue
239,the technology allows the same line to be used for internet access and telephone calls without either capability blocking the other
240,it enables audio and video files to be transferred almost instantaneously
241,whole films can be delivered in minutes
242,so why has britain been so comparatively slow to adopt the new technology
243,the accepted thesis is that high prices have are the main deterrent
244,certainly 40 a month is steep and those cable companies that supply high-speed internet access have already attracted more subscribers than bt with monthly payments set at 25
245,but that is still double the price of many dial-up subscriptions
246,and for home rather than professional use dial-up access is adequate
247,the price cuts announced by bt mean that the theory of price as the chief obstacle to wider take-up will now be tested
248,in fact consumer resistance may lie elsewhere
249,even if the price of fast internet access is going down the price of computers remains static
250,and as with mobile phones there may be a limit to the range of services that people need or want from computers
251,if they are to conquer the mass market bt and the internet service providers must work harder to convince people that their most hi-tech services are not only competitively priced but relevant to their lives
252,tony blair is engaged in low politics on fox-hunting
253,the timing of this his third initiative seems to have been influenced by the need to get stephen byers through his trial by ordeal in the house of commons on tuesday
254,not only did it reward labour backbenchers for their show of loyalty but it helped move the media caravan on from the semantics of lying by presenting them with a new - or rather renewed - controversy
255,however labour backbenchers are not so stupid that they can be bought off with yet another meaningless vote that allows them to express their opinions and is then forgotten
256,equally public opinion which on this issue is wrong but unmistakable would not easily understand another marching of the abolitionist troops up the hill only for them to be marched down again
257,most people think that hunting with dogs is cruel that it should be banned and that the government should get on with it
258,the real low politics of mr blairs return to this subject therefore is that of reaching a compromise with the house of lords
259,whatever the presentational value with his own party of occasional confrontations with the forces of conservatism in red coats and on horseback the prime minister is unlikely to want to provoke another full-dress showdown with the countryside lobby
260,the last time he picked a fight with them the deputy prime minister and a protester had to be prised apart in a bed in rhyl in the middle of a general election campaign
261,on 18 march the commons will undoubtedly vote overwhelmingly again for a complete ban on hunting
262,if left to themselves the lords would just as overwhelmingly vote to leave things as they are
263,mr blair may hope that the threat of the parliament act - which requires the will of the commons ultimately to prevail over that of the upper house - will encourage the lords to opt for the compromise instead
264,getting the lords to decide that the middle way compromise scheme is the lesser of two evils depends however on the credibility of the threat to use the parliament act
265,the lords could call mr blairs bluff if they judge that he really would not want to have the so-called countryside march on whitehall again
266,this is no way to decide an issue of principle
267,the majority of people in britain confuse their distaste for a minority pursuit with the instinct that there ought to be a law against it
268,there should not be just as there should be no law against the rather more popular sport of angling
269,the undue attention devoted to one particular means of culling animals owes too much to the perceived class connotations of country sports and sanctimony about humans deriving pleasure from it
270,what requires legislation is the less visible cruelty towards farmed chickens and pigs and towards other animals in transit not to mention cruel and unnecessary experiments on primates
271,a compromise between a ban on hunting and no ban is dishonest
272,the idea of licensed or regulated cruelty makes no sense
273,it would be better if the prime minister and all those mps who vote for a ban simply to earn easy applause from a vocal and passionate minority of their constituents were courageous enough to explain to the voters that while some activities may offend our sensibilities they should not all be banned
274,the middle way is a classic blairite fudge
275,it is unlikely to satisfy either side - although the hunters are likely to be the more disappointed because hunting would continue with only some of its more repellent excesses curtailed
276,the prime minister would earn a great deal more respect if he said what he really thought and explained and defended that instead of trying to fix his way out of a political problem
277,today in the european parliaments chamber in brussels 105 men and women from 28 european nations will gather to begin discussing a constitutional settlement for europe
278,europe has a constitution now of course but in its various official languages it runs into literally millions of pages of legislation council decisions and commission directives known collectively as the acquis - not exactly a household term in europes salons and saunas
279,this tangle of laws and regulations has long cried out to be formulated into a few simple rules with the paramount aim of bringing europe closer to its people as the jargon goes
280,"the question is whether the constitutional convention now assembled under the leadership of the former french president val�ry giscard d'estaing, is an appropriate vehicle to deliver a new constitutional settlement"
281,certainly the choice of mr giscard to run things doesnt inspire a great deal of confidence
282,the fact that he is old should be no obstacle although his slightly sleazy past remember the bokassa diamonds scandal
283,detracts a little from his dignity
284,"the more serious drawback with mr giscard is simply the suspicion that he will guide the convention in a direction that reflects the traditional french approach to governance - not so much libert fraternit�, egalit� as �litisme, dirigisme technocratie."
285,that trinity was in fact very much the foundation of the institutions of the original european community as set out in the treaty of rome of 1957
286,it was the vision of jean monnet and robert schumann the french founding fathers of the community and of the comit d'action pour les unis d'europe that they founded
287,these arrangements worked well for the small community of the six but in a union of 15 they are distinctly creaky
288,all agree that in a union of 25 or 30 - the position we could easily be in before the decade is out - such arrangements would be unsustainable
289,the danger is that mr giscard a typical product of the french lite will simply want to give us more of the same but with a much stronger centre
290,that would mean a stronger commission and a leadership role for the big five france the uk germany italy and spain to cope with the demands of a state union
291,indeed worries about expansion leading to a wider but looser eu underlay the french governments past resistance to welcoming new members from scandinavia and the east
292,still there are reasons to be optimistic
293,mr giscard will not be able to have things all his own way in a 105-member commission especially as the british are providing its chief executive in the form of sir john kerr a supermandarin and diplomat
294,and the laeken declaration that set up the convention declared that european institutions must be brought closer to citizens
295,they want them to be less unwieldy and more efficient and open
296,that cannot be ignored
297,by far the best way of ensuring that europe is brought closer to its people is to provide for a stronger european parliament
298,until that is done there is very little chance of a truly pan-european party system developing and with that a european level of debate
299,more sessions of the european council should be open to the cameras and the public
300,and most importantly there should be a much stronger formal commitment to the principle of subsidiarity with more decision-making devolved to national regional and local levels
301,more than ever in a union of 30 states europe should concentrate on performing the tasks - in the economic environmental and even defence fields - where it can make a difference
302,surely mr giscard has to understand that
303,the prospect of meeting an old but separated schoolfriend can trigger far more fear than joy
304,did the charismatic soul who thrilled your teenage self evolve into a bore a prig an oaf
305,worse did they never possess the virtues you innocently pinned to them
306,what applies to people applies in spades to literature
307,to re-read a favourite author of ones youth is to court incredulity and even self-disgust.
308,how could i have rated that pretentious garbage/sentimental schlock
309,around the age of 15 i adored john steinbeck's the grapes of wrath almost more than any other novel
310,soon enough i learnt this was an inadmissible affection
311,too folksy too naturalistic stylistically immature politically nave the hit squads of academic criticism had dropped down hard on steinbeck even before his death in 1968
312,he was born - in salinas california - on 27 february 1902 and next week allen lane publishes an ample selection of his non-fiction to mark the centenary of men and their making edited by susan shillinglaw and jackson j benson 25
313,of course i opened it with trepidation
314,would steinbeck prove as cringingly embarrassing as every other 15-year-old crush
315,i need not have worried
316,of men and their making is a constant delight a generous hearted vaudeville show of a book that switches from elegantly crafted memoirs to frivolous pieces on fishing or fords from thrilling reportage to sinewy meditations on politics and culture
317,not all of it is perfect or profound
318,steinbeck wrote reams of journalism over three decades and one leading item on the academic sheet states that he squandered too much talent on ephemera
319,but all in all his praise for mark twain's incredible ear and eye and sense of form as a subjective observer goes for steinbeck too
320,here is the democratic american voice in all its glory friendly courageous compassionate keen to go everywhere see everything and capture it all in pacy spirited prose that can swing between high ideas and street life without missing a beat
321,the collection teems with hundreds of images and phrases that kick and bite and stay - from the childhood memory of a phonograph that leaped from a shelf and destroyed itself in the california earthquake of 1906 to the vision of bob hope in london in 1943 wisecracking to a hospital ward of maimed soldiers and magically drawing laughter up out of the black water
322,we revisit the evoked california towns of steinbeck's youth and we follow him into the itinerant workers camps of the dust bowl years in articles that mount a ringing defence of the dignity of economic migrants
323,the editors choose some grittily memorable wartime reportage some charming accounts of postwar europe and portraits of his friends from woody guthrie and robert capa to henry fonda
324,watching john fords fine film of the grapes of wrath after 20 years steinbeck is galvanised when this lean stringy faced piece of electricity walked out on the screen
325,even the 1966 text of a photo book on america and americans written when he had allegedly gone soft is typically abrasive about his countrymen's taste for narcissism and racism from the first we have treated our minorities abominably the way the old boys do the new kids in school
326,steinbeck was not always prescient like many other us liberals he supported the early stages of the war in vietnam
327,yet these 400 pages rattle by without a snide thought a cheap shot or a dead sentence from beginning to end
328,at a time when establishment america takes on the sepulchral tones of donald rumsfeld or the silences of kenneth lay this book could achieve more for the nations prestige overseas than a hundred extra cia recruits
329,in the list of picture captions you never thought youd see in the pages of a serious newspaper old vomit is right up there with joan collins and her new husband also 68
330,but 160 million-year-old vomit was precisely the caption in tuesdays papers relating to the thrilling discovery of fossilised dinosaur puke in a clay quarry near peterborough
331,lets leave to the panellists of have i got news for you the cheap gibe that the daily telegraph - with a substantial number of fossils and dinosaurs among its readers - was stirring nostalgia rather than publishing bona fide news
332,instead lets consider what a fabulous discovery this is beyond even steven spielberg's wildest dreams
333,professor peter doyle of the university of greenwich believes that the fossils found near peterborough are digested shellfish regurgitated by ichthyosaurs marine reptiles
334,how he reached this conclusion is not the business of this column thank god not of course that the almighty has any place in palaeontology
335,but it is certainly interesting to dwell on the significance of his conclusion
336,for one thing it heaps enviable prestige upon peterborough which until this week had only its handsome norman cathedral to boast about
337,but there arent too many places in the world able to demonstrate proof that an ichthyosaur once chundered somewhere in the vicinity
338,thinking about it though it is quite possible that the people of peterborough would rather not adopt this as a claim to fame just as the townsfolk of slough tend not to put it about that john betjeman once wrote a poem about them
339,as for the vomiting side of the equation i dont know if you've noticed but up has been looming large in popular culture
340,billy connolly was one of the first to draw attention to it wondering why drunkards being sick call so despairingly for ralph and huey
341,and although vomiting was one of the last human bodily functions to get a regular airing on television rare is the drama now that does not feature at least one person spewing into a toilet
342,certainly no self-respecting soap lets new years eve go without a character chucking up after too much alcohol we have even had animated vomit on the simpsons
343,i mention this because until now palaeontology has rubbed shoulders with popular culture only in the bbc series walking with dinosaurs - which as brilliant as it was tended to drag once youd marvelled at the special effects for long enough - and in the irritating form of ross in the sitcom friends
344,but professor doyles discovery changes everything
345,i have a six-year-old son who knows the difference between a protoceratops and a diplodocus like he knows the difference between baked beans and strawberry jam
346,however he has been to the natural history museum dozens of times and it no longer lights his fire
347,when i told him about the ichthyosaur dashing parts of cambridgeshire with shellfish however he was all ears
348,he was plainly enthralled by the idea that anything jurassic might behave in the same way as he did the other night after a tummy bug brought up his spaghetti bolognese
349,might behave better still like bart simpson
350,what is needed now is for an enterprising childrens telly producer perhaps the person behind that sickeningly cute dinosaur barney to make a show about twin ichthyosaurs called ralph and huey
